epoch,train_loss,val_mae,lr,time_s
66,0.11223265078450996,0.15937499701976776,0.0005,10.23339581489563
67,0.10641433414196508,0.16029147803783417,0.0005,10.162362575531006
68,0.09747331702801636,0.15228667855262756,0.0005,10.16178822517395
69,0.08000982206002795,0.1522100865840912,0.0005,10.148613929748535
70,0.09539508446849153,0.16320361196994781,0.0005,10.13468885421753
71,0.10597008839078775,0.16268685460090637,0.0005,10.20168948173523
72,0.10271805508022097,0.15864425897598267,0.0005,10.2276132106781
73,0.09885268329091809,0.16159747540950775,0.0005,10.199904918670654
74,0.09779818356627297,0.157154843211174,0.0005,10.216300249099731
75,0.09029974586407191,0.15324699878692627,0.0005,10.195631742477417
76,0.08269963850597137,0.1574733406305313,0.0005,10.157946109771729
77,0.09728524918154807,0.16077204048633575,0.0005,10.1654531955719
78,0.09731710430335774,0.15635758638381958,0.0005,10.148006439208984
79,0.0956900045061368,0.1593369096517563,0.0005,10.186212062835693
80,0.09525491930639113,0.1549937129020691,0.0005,10.264587163925171
81,0.09153633105816726,0.1535928100347519,0.0005,10.228662014007568
82,0.08172793553356043,0.15587401390075684,0.00025,10.193164825439453
83,0.07422032476331263,0.15195368230342865,0.00025,10.20658564567566
84,0.06259303106194702,0.14965002238750458,0.00025,10.16907525062561
85,0.05874377764848729,0.1546514481306076,0.00025,10.1641206741333
86,0.057144638127324114,0.1538369208574295,0.00025,10.145914316177368
87,0.05580669108862258,0.15312868356704712,0.00025,10.211375713348389
88,0.0561508442177656,0.15364506840705872,0.00025,10.213619232177734
89,0.054917543472367845,0.15154510736465454,0.00025,10.212044715881348
90,0.05409215855275789,0.15082606673240662,0.00025,10.234993934631348
91,0.053698322624955865,0.15262392163276672,0.00025,10.22823977470398
92,0.054075171957685866,0.15317402780056,0.00025,10.229868173599243
93,0.04819268292011721,0.1524619609117508,0.00025,10.165269374847412
94,0.04204682061402801,0.1510133594274521,0.00025,10.154329538345337
95,0.04162443027458767,0.1504824310541153,0.00025,10.144506454467773
96,0.05220631348316202,0.15593279898166656,0.00025,10.176271915435791
97,0.058076321789061844,0.15407148003578186,0.000125,10.198502779006958
98,0.04781263881650793,0.15110522508621216,0.000125,10.212463855743408
99,0.040521898852995855,0.1510591059923172,0.000125,10.214941501617432
100,0.03815223118965492,0.15228478610515594,0.000125,10.23163890838623
101,0.03470302120614589,0.15177392959594727,0.000125,10.21308970451355
102,0.03503446777899775,0.1512453258037567,0.000125,10.152625560760498
103,0.03601159152309305,0.15243136882781982,0.000125,10.150058031082153
104,0.03573811260551834,0.15128864347934723,0.000125,10.149949789047241
105,0.03519734831514218,0.15163034200668335,0.000125,10.157821893692017
106,0.03471378838953963,0.15073812007904053,0.000125,10.179469585418701
107,0.03320566053675543,0.15179625153541565,0.000125,10.211692810058594
108,0.03311589687153205,0.15157897770404816,0.000125,10.259306192398071
109,0.03423140911275073,0.15181271731853485,0.000125,10.217928647994995
110,0.03420989888805593,0.15311457216739655,6.25e-05,10.227219104766846
111,0.030335624087152294,0.15197984874248505,6.25e-05,10.131801843643188
112,0.027728722718350834,0.15191185474395752,6.25e-05,10.151881456375122
113,0.02593050932655111,0.15194088220596313,6.25e-05,10.144002199172974
114,0.02583754969188556,0.15152209997177124,6.25e-05,10.175057888031006
