epoch,train_loss,val_mae,lr,time_s
1,0.6007858903096845,0.3692423701286316,0.0005,22.943878173828125
2,0.49054320372696064,0.31540194153785706,0.0005,21.271655559539795
3,0.4312769390672772,0.31400996446609497,0.0005,21.367249250411987
4,0.3871755322862567,0.2547275722026825,0.0005,21.973021030426025
5,0.3544225091670708,0.23897066712379456,0.0005,23.209678649902344
6,0.32219577288003426,0.2279602438211441,0.0005,22.527073860168457
7,0.314574967649693,0.2108260542154312,0.0005,22.44477343559265
8,0.2947213832238817,0.20464926958084106,0.0005,23.231564044952393
9,0.2792984401083392,0.20024147629737854,0.0005,23.21809482574463
10,0.26386802747374144,0.19542494416236877,0.0005,23.05717420578003
11,0.24981667697566326,0.18989811837673187,0.0005,22.054089546203613
12,0.21650548072668255,0.17496861517429352,0.0005,22.209202527999878
13,0.20489605895480076,0.17813220620155334,0.0005,22.784072875976562
14,0.19751749400071347,0.18108126521110535,0.0005,21.91995882987976
15,0.1929758815731189,0.17603686451911926,0.0005,22.493139266967773
16,0.18681249018942883,0.17153267562389374,0.0005,21.67728900909424
17,0.16950625894294502,0.16822127997875214,0.0005,21.75849962234497
18,0.15095169635129044,0.16710622608661652,0.0005,21.657678365707397
19,0.1682570307922576,0.1813523918390274,0.0005,21.73202133178711
20,0.17525524090208786,0.1758294701576233,0.0005,21.788467168807983
21,0.16947430523815402,0.17181052267551422,0.0005,21.763599395751953
22,0.16239681541882436,0.17453718185424805,0.0005,21.76520276069641
23,0.1573737845363387,0.17493000626564026,0.0005,21.69145679473877
24,0.14836178581155135,0.17419107258319855,0.0005,21.63914203643799
25,0.14789867348816474,0.17052076756954193,0.0005,21.663567066192627
26,0.14514997949888267,0.17503277957439423,0.0005,21.707862615585327
27,0.1409258160414153,0.1798015683889389,0.0005,21.774763822555542
28,0.13723728802394772,0.17245659232139587,0.0005,21.760176181793213
29,0.13459549650444902,0.1666894406080246,0.0005,21.746358156204224
30,0.12950930102597968,0.16645249724388123,0.0005,21.64830994606018
31,0.12829541790782076,0.16853556036949158,0.0005,21.40320873260498
32,0.1336827107935842,0.18129165470600128,0.0005,21.41696548461914
33,0.16228901022393602,0.1782611757516861,0.0005,21.409136533737183
34,0.15133223324416503,0.169554203748703,0.0005,21.479461908340454
35,0.140722470038475,0.1812496930360794,0.0005,21.485360622406006
36,0.13321264864428115,0.16681045293807983,0.0005,21.494734048843384
37,0.128132405744856,0.1672257035970688,0.0005,21.519028663635254
38,0.11805781144739644,0.1693093478679657,0.0005,21.38134479522705
39,0.1228147626296509,0.16740550100803375,0.0005,21.386935710906982
40,0.12138224105318952,0.16947786509990692,0.0005,21.35396099090576
41,0.11951111027722501,0.1655980795621872,0.0005,21.393203020095825
42,0.11724776466831228,0.17081956565380096,0.0005,21.458910942077637
43,0.11426344103516378,0.1678987741470337,0.0005,21.47331666946411
44,0.111787659539799,0.1729745715856552,0.0005,21.455673694610596
45,0.11212964810366707,0.17183010280132294,0.0005,21.445305824279785
46,0.10928380873697072,0.1650829315185547,0.0005,21.407857418060303
47,0.10931156142380077,0.17148271203041077,0.0005,21.410978317260742
48,0.107711585259775,0.16592304408550262,0.0005,21.378649473190308
49,0.10624420875467942,0.16736193001270294,0.0005,21.384114027023315
50,0.1058756814789776,0.1657482385635376,0.0005,21.50626230239868
51,0.10453950406716138,0.16520412266254425,0.0005,21.503682374954224
52,0.10359838143392994,0.16733580827713013,0.0005,21.50074076652527
53,0.1041420614838789,0.1633528620004654,0.0005,21.46752643585205
54,0.10152081614911156,0.1662052869796753,0.0005,21.34124445915222
55,0.1018683055179143,0.16712701320648193,0.0005,21.34398055076599
56,0.10056513066173678,0.16743884980678558,0.0005,21.338727951049805
57,0.09936486833179888,0.16446669399738312,0.0005,21.460955142974854
58,0.09879986640275104,0.16724331676959991,0.0005,21.483639240264893
59,0.09791694761227064,0.165477454662323,0.0005,21.50180983543396
60,0.09701210187087486,0.1621413677930832,0.0005,21.467727661132812
61,0.09640206236336506,0.16259242594242096,0.0005,21.37839365005493
62,0.09560649380117049,0.16230563819408417,0.0005,21.323503732681274
63,0.09564882709997703,0.16507123410701752,0.0005,21.353847980499268
64,0.09339819624370854,0.17291487753391266,0.0005,21.370057344436646
65,0.1272130039019588,0.1841551512479782,0.0005,21.534711837768555
66,0.1238765615045679,0.1715487390756607,0.0005,21.50577163696289
67,0.11535976495165612,0.16633720695972443,0.0005,21.50863814353943
68,0.1083581726956935,0.16561098396778107,0.0005,21.47518229484558
69,0.10490598203127086,0.16419711709022522,0.0005,21.3806574344635
70,0.09508597542985937,0.16530658304691315,0.0005,21.368183612823486
71,0.10032410069684475,0.168317973613739,0.0005,21.37103247642517
72,0.1013550783185696,0.17029036581516266,0.0005,21.406413793563843
73,0.09806525995614367,0.16886672377586365,0.00025,21.520938396453857
74,0.08123545235613604,0.15818803012371063,0.00025,21.52224373817444
75,0.06674173870058889,0.1560216248035431,0.00025,21.473228454589844
76,0.05616415426518355,0.1563313603401184,0.00025,21.440206289291382
77,0.0491785386316104,0.15759506821632385,0.00025,21.3802547454834
78,0.051775282737986324,0.15789330005645752,0.00025,21.39435887336731
79,0.06230393517269331,0.16109180450439453,0.00025,21.450667142868042
80,0.06150595837486597,0.15861763060092926,0.00025,21.498056411743164
81,0.059777065565979746,0.1595921367406845,0.00025,21.52176523208618
82,0.059211048933672676,0.1585896611213684,0.00025,21.49560260772705
83,0.05731491078432585,0.15706488490104675,0.00025,21.49228048324585
84,0.049134377134204356,0.15923236310482025,0.00025,21.420177936553955
85,0.05443268714574143,0.1598498821258545,0.00025,21.409116506576538
86,0.058162643953859026,0.15742629766464233,0.00025,21.401631355285645
87,0.05674820756317229,0.16103744506835938,0.00025,21.415916681289673
88,0.05661116826378718,0.1602194458246231,0.000125,21.483956575393677
89,0.04845786913788328,0.1576961874961853,0.000125,21.495311498641968
90,0.038541955848754396,0.15798883140087128,0.000125,21.471243381500244
91,0.038109818620454046,0.15883950889110565,0.000125,21.4826021194458
92,0.03840270579372499,0.15857478976249695,0.000125,21.381496906280518
93,0.0377549584629614,0.15920180082321167,0.000125,21.407383918762207
94,0.03659294684741239,0.15783607959747314,0.000125,21.392947912216187
95,0.036096598690078044,0.15841171145439148,0.000125,21.450666427612305
96,0.033818531225134105,0.15735258162021637,0.000125,21.535942792892456
97,0.03490138046113285,0.1581086963415146,0.000125,21.506405353546143
98,0.03588538871564081,0.1590893566608429,0.000125,21.53787112236023
99,0.035385192464039275,0.15896844863891602,0.000125,21.449390172958374
100,0.03565230870940664,0.15949280560016632,0.000125,21.41272473335266
101,0.035219052573617446,0.15851262211799622,6.25e-05,21.39100694656372
102,0.030433219389697768,0.1577238291501999,6.25e-05,21.378905534744263
103,0.026908968241510477,0.15801623463630676,6.25e-05,22.2996723651886
104,0.02554926769562942,0.15823331475257874,6.25e-05,21.855154752731323
105,0.025070559615398596,0.15898708999156952,6.25e-05,21.750840663909912
